PART_NM_EN,Age,duration_censoring(day),Survial,Failure
AIR CYLINDER,결합,936.000,0.5202,0.4798
AIR CYLINDER,결합,937.000,0.5182,0.4818
AIR CYLINDER,결합,940.000,0.5140,0.4860
AIR CYLINDER,결합,941.000,0.5119,0.4881
AIR CYLINDER,결합,949.000,0.5098,0.4902
AIR CYLINDER,결합,950.000,0.5077,0.4923
AIR CYLINDER,결합,955.000,0.5056,0.4944
AIR CYLINDER,결합,958.000,0.5035,0.4965
AIR CYLINDER,결합,963.000,0.4993,0.5007
AIR CYLINDER,결합,966.000,0.4973,0.5027
AIR CYLINDER,결합,974.000,0.4973,0.5027
AIR CYLINDER SENSOR,NEW,0.000,1.0000,0.0000
AIR CYLINDER SENSOR,NEW,7.000,1.0000,0.0000
AIR CYLINDER SENSOR,NEW,21.000,1.0000,0.0000
AIR CYLINDER SENSOR,NEW,35.000,0.9987,0.0013
AIR CYLINDER SENSOR,NEW,108.000,0.9975,0.0025
AIR CYLINDER SENSOR,NEW,121.000,0.9949,0.0051
AIR CYLINDER SENSOR,NEW,192.000,0.9936,0.0064
AIR CYLINDER SENSOR,NEW,195.000,0.9936,0.0064
AIR CYLINDER SENSOR,NEW,420.000,0.9936,0.0064
AIR CYLINDER SENSOR,NEW,531.000,0.9919,0.0081
AIR CYLINDER SENSOR,NEW,534.000,0.9919,0.0081
AIR CYLINDER SENSOR,NEW,712.000,0.9897,0.0103
AIR CYLINDER SENSOR,NEW,856.000,0.9876,0.0124
AIR CYLINDER SENSOR,NEW,860.000,0.9855,0.0145
AIR CYLINDER SENSOR,NEW,886.000,0.9833,0.0167
AIR CYLINDER SENSOR,NEW,892.000,0.9791,0.0209
AIR CYLINDER SENSOR,NEW,896.000,0.9769,0.0231
AIR CYLINDER SENSOR,NEW,900.000,0.9769,0.0231
AIR CYLINDER SENSOR,NEW,974.000,0.9769,0.0231
AIR CYLINDER SENSOR,OLD,0.000,1.0000,0.0000
AIR CYLINDER SENSOR,OLD,1.000,0.9993,0.0007
AIR CYLINDER SENSOR,OLD,2.000,0.9986,0.0014
AIR CYLINDER SENSOR,OLD,6.000,0.9964,0.0036
AIR CYLINDER SENSOR,OLD,11.000,0.9957,0.0043
AIR CYLINDER SENSOR,OLD,12.000,0.9949,0.0051
AIR CYLINDER SENSOR,OLD,15.000,0.9942,0.0058
AIR CYLINDER SENSOR,OLD,17.000,0.9935,0.0065
AIR CYLINDER SENSOR,OLD,20.000,0.9928,0.0072
AIR CYLINDER SENSOR,OLD,21.000,0.9921,0.0079
AIR CYLINDER SENSOR,OLD,23.000,0.9913,0.0087
AIR CYLINDER SENSOR,OLD,24.000,0.9906,0.0094
AIR CYLINDER SENSOR,OLD,29.000,0.9899,0.0101
AIR CYLINDER SENSOR,OLD,30.000,0.9892,0.0108
AIR CYLINDER SENSOR,OLD,32.000,0.9870,0.0130
AIR CYLINDER SENSOR,OLD,35.000,0.9863,0.0137
AIR CYLINDER SENSOR,OLD,38.000,0.9855,0.0145
AIR CYLINDER SENSOR,OLD,40.000,0.9848,0.0152
AIR CYLINDER SENSOR,OLD,41.000,0.9841,0.0159
AIR CYLINDER SENSOR,OLD,42.000,0.9834,0.0166
AIR CYLINDER SENSOR,OLD,49.000,0.9827,0.0173
AIR CYLINDER SENSOR,OLD,50.000,0.9812,0.0188
AIR CYLINDER SENSOR,OLD,53.000,0.9798,0.0202
AIR CYLINDER SENSOR,OLD,59.000,0.9790,0.0210
AIR CYLINDER SENSOR,OLD,69.000,0.9776,0.0224
AIR CYLINDER SENSOR,OLD,71.000,0.9769,0.0231
AIR CYLINDER SENSOR,OLD,74.000,0.9754,0.0246
AIR CYLINDER SENSOR,OLD,77.000,0.9747,0.0253
AIR CYLINDER SENSOR,OLD,81.000,0.9733,0.0267
AIR CYLINDER SENSOR,OLD,91.000,0.9718,0.0282
AIR CYLINDER SENSOR,OLD,92.000,0.9711,0.0289
AIR CYLINDER SENSOR,OLD,95.000,0.9704,0.0296
AIR CYLINDER SENSOR,OLD,96.000,0.9689,0.0311
AIR CYLINDER SENSOR,OLD,100.000,0.9682,0.0318
AIR CYLINDER SENSOR,OLD,101.000,0.9668,0.0332
AIR CYLINDER SENSOR,OLD,104.000,0.9660,0.0340
AIR CYLINDER SENSOR,OLD,108.000,0.9653,0.0347
AIR CYLINDER SENSOR,OLD,109.000,0.9646,0.0354
AIR CYLINDER SENSOR,OLD,110.000,0.9639,0.0361
AIR CYLINDER SENSOR,OLD,119.000,0.9632,0.0368
AIR CYLINDER SENSOR,OLD,120.000,0.9624,0.0376
AIR CYLINDER SENSOR,OLD,121.000,0.9617,0.0383
AIR CYLINDER SENSOR,OLD,122.000,0.9610,0.0390
AIR CYLINDER SENSOR,OLD,129.000,0.9603,0.0397
AIR CYLINDER SENSOR,OLD,130.000,0.9595,0.0405
AIR CYLINDER SENSOR,OLD,141.000,0.9588,0.0412
AIR CYLINDER SENSOR,OLD,145.000,0.9581,0.0419
AIR CYLINDER SENSOR,OLD,148.000,0.9574,0.0426
AIR CYLINDER SENSOR,OLD,152.000,0.9566,0.0434
AIR CYLINDER SENSOR,OLD,155.000,0.9559,0.0441
AIR CYLINDER SENSOR,OLD,156.000,0.9552,0.0448
AIR CYLINDER SENSOR,OLD,159.000,0.9545,0.0455
AIR CYLINDER SENSOR,OLD,160.000,0.9530,0.0470
AIR CYLINDER SENSOR,OLD,161.000,0.9523,0.0477
AIR CYLINDER SENSOR,OLD,162.000,0.9516,0.0484
AIR CYLINDER SENSOR,OLD,164.000,0.9501,0.0499
AIR CYLINDER SENSOR,OLD,168.000,0.9487,0.0513
AIR CYLINDER SENSOR,OLD,171.000,0.9480,0.0520
AIR CYLINDER SENSOR,OLD,174.000,0.9473,0.0527
AIR CYLINDER SENSOR,OLD,179.000,0.9465,0.0535
AIR CYLINDER SENSOR,OLD,181.000,0.9458,0.0542
AIR CYLINDER SENSOR,OLD,184.000,0.9451,0.0549
AIR CYLINDER SENSOR,OLD,188.000,0.9444,0.0556
AIR CYLINDER SENSOR,OLD,190.000,0.9429,0.0571
AIR CYLINDER SENSOR,OLD,192.000,0.9422,0.0578
AIR CYLINDER SENSOR,OLD,196.000,0.9415,0.0585
AIR CYLINDER SENSOR,OLD,197.000,0.9408,0.0592
AIR CYLINDER SENSOR,OLD,199.000,0.9400,0.0600
AIR CYLINDER SENSOR,OLD,201.000,0.9393,0.0607
AIR CYLINDER SENSOR,OLD,202.000,0.9386,0.0614
AIR CYLINDER SENSOR,OLD,203.000,0.9371,0.0629
AIR CYLINDER SENSOR,OLD,207.000,0.9357,0.0643
AIR CYLINDER SENSOR,OLD,211.000,0.9342,0.0658
AIR CYLINDER SENSOR,OLD,213.000,0.9328,0.0672
AIR CYLINDER SENSOR,OLD,214.000,0.9321,0.0679
AIR CYLINDER SENSOR,OLD,215.000,0.9314,0.0686
AIR CYLINDER SENSOR,OLD,216.000,0.9306,0.0694
AIR CYLINDER SENSOR,OLD,217.000,0.9285,0.0715
AIR CYLINDER SENSOR,OLD,218.000,0.9277,0.0723
AIR CYLINDER SENSOR,OLD,219.000,0.9270,0.0730
AIR CYLINDER SENSOR,OLD,221.000,0.9263,0.0737
AIR CYLINDER SENSOR,OLD,226.000,0.9256,0.0744
AIR CYLINDER SENSOR,OLD,227.000,0.9249,0.0751
AIR CYLINDER SENSOR,OLD,236.000,0.9241,0.0759
AIR CYLINDER SENSOR,OLD,265.000,0.9234,0.0766
AIR CYLINDER SENSOR,OLD,277.000,0.9227,0.0773
AIR CYLINDER SENSOR,OLD,281.000,0.9220,0.0780
AIR CYLINDER SENSOR,OLD,284.000,0.9212,0.0788
AIR CYLINDER SENSOR,OLD,287.000,0.9205,0.0795
AIR CYLINDER SENSOR,OLD,298.000,0.9198,0.0802
AIR CYLINDER SENSOR,OLD,403.000,0.9191,0.0809
AIR CYLINDER SENSOR,OLD,404.000,0.9184,0.0816
AIR CYLINDER SENSOR,OLD,409.000,0.9176,0.0824
AIR CYLINDER SENSOR,OLD,416.000,0.9169,0.0831
AIR CYLINDER SENSOR,OLD,425.000,0.9162,0.0838
AIR CYLINDER SENSOR,OLD,428.000,0.9155,0.0845
AIR CYLINDER SENSOR,OLD,429.000,0.9147,0.0853
AIR CYLINDER SENSOR,OLD,437.000,0.9140,0.0860
AIR CYLINDER SENSOR,OLD,439.000,0.9133,0.0867
AIR CYLINDER SENSOR,OLD,444.000,0.9118,0.0882
AIR CYLINDER SENSOR,OLD,451.000,0.9111,0.0889
AIR CYLINDER SENSOR,OLD,453.000,0.9104,0.0896
AIR CYLINDER SENSOR,OLD,498.000,0.9090,0.0910
AIR CYLINDER SENSOR,OLD,505.000,0.9082,0.0918
AIR CYLINDER SENSOR,OLD,511.000,0.9075,0.0925
AIR CYLINDER SENSOR,OLD,518.000,0.9068,0.0932
AIR CYLINDER SENSOR,OLD,521.000,0.9061,0.0939
AIR CYLINDER SENSOR,OLD,525.000,0.9053,0.0947
AIR CYLINDER SENSOR,OLD,528.000,0.9046,0.0954
AIR CYLINDER SENSOR,OLD,532.000,0.9039,0.0961
AIR CYLINDER SENSOR,OLD,540.000,0.9032,0.0968
AIR CYLINDER SENSOR,OLD,565.000,0.9017,0.0983
AIR CYLINDER SENSOR,OLD,570.000,0.9010,0.0990
AIR CYLINDER SENSOR,OLD,572.000,0.9003,0.0997
AIR CYLINDER SENSOR,OLD,577.000,0.8996,0.1004
AIR CYLINDER SENSOR,OLD,584.000,0.8988,0.1012
AIR CYLINDER SENSOR,OLD,587.000,0.8981,0.1019
AIR CYLINDER SENSOR,OLD,594.000,0.8974,0.1026
AIR CYLINDER SENSOR,OLD,595.000,0.8967,0.1033
AIR CYLINDER SENSOR,OLD,598.000,0.8960,0.1040
AIR CYLINDER SENSOR,OLD,601.000,0.8952,0.1048
AIR CYLINDER SENSOR,OLD,603.000,0.8945,0.1055
AIR CYLINDER SENSOR,OLD,605.000,0.8931,0.1069
AIR CYLINDER SENSOR,OLD,607.000,0.8923,0.1077
AIR CYLINDER SENSOR,OLD,608.000,0.8916,0.1084
AIR CYLINDER SENSOR,OLD,611.000,0.8902,0.1098
AIR CYLINDER SENSOR,OLD,614.000,0.8895,0.1105
AIR CYLINDER SENSOR,OLD,625.000,0.8887,0.1113
AIR CYLINDER SENSOR,OLD,627.000,0.8851,0.1149
AIR CYLINDER SENSOR,OLD,629.000,0.8844,0.1156
AIR CYLINDER SENSOR,OLD,631.000,0.8837,0.1163
AIR CYLINDER SENSOR,OLD,632.000,0.8829,0.1171
AIR CYLINDER SENSOR,OLD,636.000,0.8822,0.1178
AIR CYLINDER SENSOR,OLD,639.000,0.8815,0.1185
AIR CYLINDER SENSOR,OLD,643.000,0.8808,0.1192
AIR CYLINDER SENSOR,OLD,646.000,0.8793,0.1207
AIR CYLINDER SENSOR,OLD,647.000,0.8786,0.1214
AIR CYLINDER SENSOR,OLD,650.000,0.8772,0.1228
AIR CYLINDER SENSOR,OLD,653.000,0.8764,0.1236
AIR CYLINDER SENSOR,OLD,656.000,0.8757,0.1243
AIR CYLINDER SENSOR,OLD,661.000,0.8743,0.1257
AIR CYLINDER SENSOR,OLD,663.000,0.8721,0.1279
AIR CYLINDER SENSOR,OLD,664.000,0.8714,0.1286
AIR CYLINDER SENSOR,OLD,669.000,0.8707,0.1293
AIR CYLINDER SENSOR,OLD,674.000,0.8699,0.1301
AIR CYLINDER SENSOR,OLD,677.000,0.8692,0.1308
AIR CYLINDER SENSOR,OLD,681.000,0.8678,0.1322
AIR CYLINDER SENSOR,OLD,682.000,0.8671,0.1329
AIR CYLINDER SENSOR,OLD,685.000,0.8663,0.1337
AIR CYLINDER SENSOR,OLD,686.000,0.8656,0.1344
AIR CYLINDER SENSOR,OLD,687.000,0.8649,0.1351
AIR CYLINDER SENSOR,OLD,689.000,0.8642,0.1358
AIR CYLINDER SENSOR,OLD,690.000,0.8634,0.1366
AIR CYLINDER SENSOR,OLD,695.000,0.8627,0.1373
AIR CYLINDER SENSOR,OLD,698.000,0.8613,0.1387
AIR CYLINDER SENSOR,OLD,699.000,0.8598,0.1402
AIR CYLINDER SENSOR,OLD,700.000,0.8591,0.1409
AIR CYLINDER SENSOR,OLD,709.000,0.8584,0.1416
AIR CYLINDER SENSOR,OLD,713.000,0.8577,0.1423
AIR CYLINDER SENSOR,OLD,714.000,0.8569,0.1431
AIR CYLINDER SENSOR,OLD,720.000,0.8555,0.1445
AIR CYLINDER SENSOR,OLD,722.000,0.8540,0.1460
AIR CYLINDER SENSOR,OLD,725.000,0.8526,0.1474
AIR CYLINDER SENSOR,OLD,728.000,0.8512,0.1488
AIR CYLINDER SENSOR,OLD,730.000,0.8504,0.1496
AIR CYLINDER SENSOR,OLD,732.000,0.8497,0.1503
AIR CYLINDER SENSOR,OLD,733.000,0.8490,0.1510
AIR CYLINDER SENSOR,OLD,736.000,0.8475,0.1525
AIR CYLINDER SENSOR,OLD,737.000,0.8447,0.1553
AIR CYLINDER SENSOR,OLD,738.000,0.8439,0.1561
AIR CYLINDER SENSOR,OLD,742.000,0.8432,0.1568
AIR CYLINDER SENSOR,OLD,744.000,0.8418,0.1582
AIR CYLINDER SENSOR,OLD,746.000,0.8389,0.1611
AIR CYLINDER SENSOR,OLD,747.000,0.8374,0.1626
AIR CYLINDER SENSOR,OLD,748.000,0.8367,0.1633
AIR CYLINDER SENSOR,OLD,749.000,0.8360,0.1640
AIR CYLINDER SENSOR,OLD,750.000,0.8345,0.1655
AIR CYLINDER SENSOR,OLD,751.000,0.8338,0.1662
AIR CYLINDER SENSOR,OLD,753.000,0.8324,0.1676
AIR CYLINDER SENSOR,OLD,754.000,0.8316,0.1684
AIR CYLINDER SENSOR,OLD,757.000,0.8309,0.1691
AIR CYLINDER SENSOR,OLD,760.000,0.8295,0.1705
AIR CYLINDER SENSOR,OLD,761.000,0.8288,0.1712
AIR CYLINDER SENSOR,OLD,762.000,0.8280,0.1720
AIR CYLINDER SENSOR,OLD,764.000,0.8273,0.1727
AIR CYLINDER SENSOR,OLD,775.000,0.8266,0.1734
AIR CYLINDER SENSOR,OLD,776.000,0.8259,0.1741
AIR CYLINDER SENSOR,OLD,778.000,0.8251,0.1749
AIR CYLINDER SENSOR,OLD,787.000,0.8230,0.1770
AIR CYLINDER SENSOR,OLD,788.000,0.8223,0.1777
AIR CYLINDER SENSOR,OLD,791.000,0.8215,0.1785
AIR CYLINDER SENSOR,OLD,793.000,0.8208,0.1792
AIR CYLINDER SENSOR,OLD,795.000,0.8201,0.1799
AIR CYLINDER SENSOR,OLD,796.000,0.8194,0.1806
AIR CYLINDER SENSOR,OLD,797.000,0.8186,0.1814
AIR CYLINDER SENSOR,OLD,799.000,0.8179,0.1821
AIR CYLINDER SENSOR,OLD,800.000,0.8165,0.1835
AIR CYLINDER SENSOR,OLD,801.000,0.8158,0.1842
AIR CYLINDER SENSOR,OLD,802.000,0.8143,0.1857
AIR CYLINDER SENSOR,OLD,805.000,0.8136,0.1864
AIR CYLINDER SENSOR,OLD,808.000,0.8121,0.1879
AIR CYLINDER SENSOR,OLD,813.000,0.8114,0.1886
AIR CYLINDER SENSOR,OLD,818.000,0.8100,0.1900
AIR CYLINDER SENSOR,OLD,819.000,0.8092,0.1908
AIR CYLINDER SENSOR,OLD,822.000,0.8078,0.1922
AIR CYLINDER SENSOR,OLD,824.000,0.8071,0.1929
AIR CYLINDER SENSOR,OLD,825.000,0.8049,0.1951
AIR CYLINDER SENSOR,OLD,826.000,0.8042,0.1958
AIR CYLINDER SENSOR,OLD,827.000,0.8035,0.1965
AIR CYLINDER SENSOR,OLD,828.000,0.8027,0.1973
AIR CYLINDER SENSOR,OLD,832.000,0.8020,0.1980
AIR CYLINDER SENSOR,OLD,833.000,0.8013,0.1987
AIR CYLINDER SENSOR,OLD,834.000,0.8006,0.1994
AIR CYLINDER SENSOR,OLD,838.000,0.7999,0.2001
AIR CYLINDER SENSOR,OLD,839.000,0.7984,0.2016
AIR CYLINDER SENSOR,OLD,840.000,0.7977,0.2023
AIR CYLINDER SENSOR,OLD,846.000,0.7970,0.2030
AIR CYLINDER SENSOR,OLD,847.000,0.7962,0.2038
AIR CYLINDER SENSOR,OLD,853.000,0.7955,0.2045
AIR CYLINDER SENSOR,OLD,854.000,0.7941,0.2059
AIR CYLINDER SENSOR,OLD,855.000,0.7934,0.2066
AIR CYLINDER SENSOR,OLD,857.000,0.7926,0.2074
AIR CYLINDER SENSOR,OLD,858.000,0.7919,0.2081
AIR CYLINDER SENSOR,OLD,859.000,0.7912,0.2088
AIR CYLINDER SENSOR,OLD,860.000,0.7905,0.2095
AIR CYLINDER SENSOR,OLD,864.000,0.7890,0.2110
AIR CYLINDER SENSOR,OLD,868.000,0.7883,0.2117
AIR CYLINDER SENSOR,OLD,869.000,0.7876,0.2124
AIR CYLINDER SENSOR,OLD,871.000,0.7868,0.2132
AIR CYLINDER SENSOR,OLD,874.000,0.7854,0.2146
AIR CYLINDER SENSOR,OLD,876.000,0.7840,0.2160
AIR CYLINDER SENSOR,OLD,878.000,0.7832,0.2168
AIR CYLINDER SENSOR,OLD,879.000,0.7825,0.2175
AIR CYLINDER SENSOR,OLD,880.000,0.7818,0.2182
AIR CYLINDER SENSOR,OLD,881.000,0.7811,0.2189
AIR CYLINDER SENSOR,OLD,883.000,0.7803,0.2197
AIR CYLINDER SENSOR,OLD,884.000,0.7796,0.2204
AIR CYLINDER SENSOR,OLD,885.000,0.7782,0.2218
AIR CYLINDER SENSOR,OLD,886.000,0.7775,0.2225
AIR CYLINDER SENSOR,OLD,887.000,0.7767,0.2233
AIR CYLINDER SENSOR,OLD,890.000,0.7760,0.2240
AIR CYLINDER SENSOR,OLD,892.000,0.7753,0.2247
AIR CYLINDER SENSOR,OLD,893.000,0.7738,0.2262
AIR CYLINDER SENSOR,OLD,895.000,0.7731,0.2269
AIR CYLINDER SENSOR,OLD,896.000,0.7717,0.2283
AIR CYLINDER SENSOR,OLD,904.000,0.7710,0.2290
AIR CYLINDER SENSOR,OLD,907.000,0.7702,0.2298
AIR CYLINDER SENSOR,OLD,910.000,0.7688,0.2312
AIR CYLINDER SENSOR,OLD,921.000,0.7681,0.2319
AIR CYLINDER SENSOR,OLD,922.000,0.7673,0.2327
AIR CYLINDER SENSOR,OLD,923.000,0.7659,0.2341
AIR CYLINDER SENSOR,OLD,925.000,0.7645,0.2355
AIR CYLINDER SENSOR,OLD,934.000,0.7637,0.2363
AIR CYLINDER SENSOR,OLD,936.000,0.7630,0.2370
AIR CYLINDER SENSOR,OLD,937.000,0.7623,0.2377
AIR CYLINDER SENSOR,OLD,940.000,0.7616,0.2384
AIR CYLINDER SENSOR,OLD,942.000,0.7594,0.2406
AIR CYLINDER SENSOR,OLD,943.000,0.7587,0.2413
AIR CYLINDER SENSOR,OLD,945.000,0.7579,0.2421
AIR CYLINDER SENSOR,OLD,946.000,0.7572,0.2428
AIR CYLINDER SENSOR,OLD,951.000,0.7565,0.2435
AIR CYLINDER SENSOR,OLD,956.000,0.7551,0.2449
AIR CYLINDER SENSOR,OLD,958.000,0.7543,0.2457
AIR CYLINDER SENSOR,OLD,963.000,0.7536,0.2464
AIR CYLINDER SENSOR,OLD,968.000,0.7529,0.2471
AIR CYLINDER SENSOR,OLD,970.000,0.7522,0.2478
AIR CYLINDER SENSOR,OLD,971.000,0.7514,0.2486
AIR CYLINDER SENSOR,OLD,974.000,0.7514,0.2486
AIR CYLINDER SENSOR,결합,0.000,1.0000,0.0000
AIR CYLINDER SENSOR,결합,1.000,0.9996,0.0004
AIR CYLINDER SENSOR,결합,2.000,0.9991,0.0009
AIR CYLINDER SENSOR,결합,6.000,0.9978,0.0022
AIR CYLINDER SENSOR,결합,7.000,0.9978,0.0022
AIR CYLINDER SENSOR,결합,11.000,0.9974,0.0026
AIR CYLINDER SENSOR,결합,12.000,0.9969,0.0031
AIR CYLINDER SENSOR,결합,15.000,0.9965,0.0035
AIR CYLINDER SENSOR,결합,17.000,0.9960,0.0040
AIR CYLINDER SENSOR,결합,20.000,0.9956,0.0044
AIR CYLINDER SENSOR,결합,21.000,0.9952,0.0048
AIR CYLINDER SENSOR,결합,23.000,0.9947,0.0053
AIR CYLINDER SENSOR,결합,24.000,0.9942,0.0058
AIR CYLINDER SENSOR,결합,29.000,0.9938,0.0062
AIR CYLINDER SENSOR,결합,30.000,0.9933,0.0067
AIR CYLINDER SENSOR,결합,32.000,0.9919,0.0081
AIR CYLINDER SENSOR,결합,35.000,0.9910,0.0090
AIR CYLINDER SENSOR,결합,38.000,0.9906,0.0094
AIR CYLINDER SENSOR,결합,40.000,0.9901,0.0099
AIR CYLINDER SENSOR,결합,41.000,0.9896,0.0104
AIR CYLINDER SENSOR,결합,42.000,0.9892,0.0108
AIR CYLINDER SENSOR,결합,49.000,0.9887,0.0113
AIR CYLINDER SENSOR,결합,50.000,0.9878,0.0122
AIR CYLINDER SENSOR,결합,53.000,0.9869,0.0131
AIR CYLINDER SENSOR,결합,59.000,0.9864,0.0136
AIR CYLINDER SENSOR,결합,69.000,0.9855,0.0145
AIR CYLINDER SENSOR,결합,71.000,0.9850,0.0150
AIR CYLINDER SENSOR,결합,74.000,0.9841,0.0159
AIR CYLINDER SENSOR,결합,77.000,0.9836,0.0164
AIR CYLINDER SENSOR,결합,81.000,0.9827,0.0173
AIR CYLINDER SENSOR,결합,91.000,0.9818,0.0182
AIR CYLINDER SENSOR,결합,92.000,0.9813,0.0187
AIR CYLINDER SENSOR,결합,95.000,0.9809,0.0191
AIR CYLINDER SENSOR,결합,96.000,0.9799,0.0201
AIR CYLINDER SENSOR,결합,100.000,0.9795,0.0205
AIR CYLINDER SENSOR,결합,101.000,0.9786,0.0214
AIR CYLINDER SENSOR,결합,104.000,0.9781,0.0219
AIR CYLINDER SENSOR,결합,108.000,0.9772,0.0228
AIR CYLINDER SENSOR,결합,109.000,0.9767,0.0233
AIR CYLINDER SENSOR,결합,110.000,0.9763,0.0237
AIR CYLINDER SENSOR,결합,119.000,0.9758,0.0242
AIR CYLINDER SENSOR,결합,120.000,0.9753,0.0247
AIR CYLINDER SENSOR,결합,121.000,0.9740,0.0260
AIR CYLINDER SENSOR,결합,122.000,0.9735,0.0265
AIR CYLINDER SENSOR,결합,129.000,0.9730,0.0270
AIR CYLINDER SENSOR,결합,130.000,0.9726,0.0274
AIR CYLINDER SENSOR,결합,141.000,0.9721,0.0279
AIR CYLINDER SENSOR,결합,145.000,0.9716,0.0284
AIR CYLINDER SENSOR,결합,148.000,0.9712,0.0288
AIR CYLINDER SENSOR,결합,152.000,0.9707,0.0293
AIR CYLINDER SENSOR,결합,155.000,0.9703,0.0297
AIR CYLINDER SENSOR,결합,156.000,0.9698,0.0302
AIR CYLINDER SENSOR,결합,159.000,0.9693,0.0307
AIR CYLINDER SENSOR,결합,160.000,0.9684,0.0316
AIR CYLINDER SENSOR,결합,161.000,0.9680,0.0320
AIR CYLINDER SENSOR,결합,162.000,0.9675,0.0325
AIR CYLINDER SENSOR,결합,164.000,0.9666,0.0334
AIR CYLINDER SENSOR,결합,168.000,0.9657,0.0343
AIR CYLINDER SENSOR,결합,171.000,0.9652,0.0348
AIR CYLINDER SENSOR,결합,174.000,0.9647,0.0353
AIR CYLINDER SENSOR,결합,179.000,0.9643,0.0357
AIR CYLINDER SENSOR,결합,181.000,0.9638,0.0362
AIR CYLINDER SENSOR,결합,184.000,0.9633,0.0367
AIR CYLINDER SENSOR,결합,188.000,0.9629,0.0371
AIR CYLINDER SENSOR,결합,190.000,0.9620,0.0380
AIR CYLINDER SENSOR,결합,192.000,0.9610,0.0390
AIR CYLINDER SENSOR,결합,195.000,0.9610,0.0390
AIR CYLINDER SENSOR,결합,196.000,0.9606,0.0394
AIR CYLINDER SENSOR,결합,197.000,0.9601,0.0399
AIR CYLINDER SENSOR,결합,199.000,0.9596,0.0404
AIR CYLINDER SENSOR,결합,201.000,0.9591,0.0409
AIR CYLINDER SENSOR,결합,202.000,0.9586,0.0414
AIR CYLINDER SENSOR,결합,203.000,0.9576,0.0424
AIR CYLINDER SENSOR,결합,207.000,0.9567,0.0433
AIR CYLINDER SENSOR,결합,211.000,0.9557,0.0443
AIR CYLINDER SENSOR,결합,213.000,0.9547,0.0453
AIR CYLINDER SENSOR,결합,214.000,0.9542,0.0458
AIR CYLINDER SENSOR,결합,215.000,0.9537,0.0463
AIR CYLINDER SENSOR,결합,216.000,0.9532,0.0468
AIR CYLINDER SENSOR,결합,217.000,0.9518,0.0482
AIR CYLINDER SENSOR,결합,218.000,0.9513,0.0487
AIR CYLINDER SENSOR,결합,219.000,0.9508,0.0492
AIR CYLINDER SENSOR,결합,221.000,0.9503,0.0497
AIR CYLINDER SENSOR,결합,226.000,0.9498,0.0502
AIR CYLINDER SENSOR,결합,227.000,0.9494,0.0506
AIR CYLINDER SENSOR,결합,236.000,0.9489,0.0511
AIR CYLINDER SENSOR,결합,265.000,0.9484,0.0516
AIR CYLINDER SENSOR,결합,277.000,0.9479,0.0521
AIR CYLINDER SENSOR,결합,281.000,0.9474,0.0526
AIR CYLINDER SENSOR,결합,284.000,0.9469,0.0531
AIR CYLINDER SENSOR,결합,287.000,0.9464,0.0536
AIR CYLINDER SENSOR,결합,298.000,0.9459,0.0541
AIR CYLINDER SENSOR,결합,403.000,0.9455,0.0545
AIR CYLINDER SENSOR,결합,404.000,0.9450,0.0550
AIR CYLINDER SENSOR,결합,409.000,0.9445,0.0555
AIR CYLINDER SENSOR,결합,416.000,0.9440,0.0560
AIR CYLINDER SENSOR,결합,420.000,0.9440,0.0560
AIR CYLINDER SENSOR,결합,425.000,0.9435,0.0565
AIR CYLINDER SENSOR,결합,428.000,0.9430,0.0570
AIR CYLINDER SENSOR,결합,429.000,0.9425,0.0575
AIR CYLINDER SENSOR,결합,437.000,0.9419,0.0581
AIR CYLINDER SENSOR,결합,439.000,0.9414,0.0586
AIR CYLINDER SENSOR,결합,444.000,0.9404,0.0596
AIR CYLINDER SENSOR,결합,451.000,0.9399,0.0601
AIR CYLINDER SENSOR,결합,453.000,0.9394,0.0606
AIR CYLINDER SENSOR,결합,498.000,0.9383,0.0617
AIR CYLINDER SENSOR,결합,505.000,0.9378,0.0622
AIR CYLINDER SENSOR,결합,511.000,0.9373,0.0627
AIR CYLINDER SENSOR,결합,518.000,0.9368,0.0632
AIR CYLINDER SENSOR,결합,521.000,0.9363,0.0637
AIR CYLINDER SENSOR,결합,525.000,0.9358,0.0642
AIR CYLINDER SENSOR,결합,528.000,0.9353,0.0647
AIR CYLINDER SENSOR,결합,531.000,0.9347,0.0653
AIR CYLINDER SENSOR,결합,532.000,0.9342,0.0658
AIR CYLINDER SENSOR,결합,534.000,0.9342,0.0658
AIR CYLINDER SENSOR,결합,540.000,0.9337,0.0663
AIR CYLINDER SENSOR,결합,565.000,0.9326,0.0674
AIR CYLINDER SENSOR,결합,570.000,0.9320,0.0680
AIR CYLINDER SENSOR,결합,572.000,0.9315,0.0685
AIR CYLINDER SENSOR,결합,577.000,0.9310,0.0690
AIR CYLINDER SENSOR,결합,584.000,0.9304,0.0696
AIR CYLINDER SENSOR,결합,587.000,0.9299,0.0701
AIR CYLINDER SENSOR,결합,594.000,0.9293,0.0707
AIR CYLINDER SENSOR,결합,595.000,0.9288,0.0712
AIR CYLINDER SENSOR,결합,598.000,0.9282,0.0718
AIR CYLINDER SENSOR,결합,601.000,0.9277,0.0723
AIR CYLINDER SENSOR,결합,603.000,0.9271,0.0729
AIR CYLINDER SENSOR,결합,605.000,0.9261,0.0739
AIR CYLINDER SENSOR,결합,607.000,0.9255,0.0745
AIR CYLINDER SENSOR,결합,608.000,0.9250,0.0750
AIR CYLINDER SENSOR,결합,611.000,0.9239,0.0761
